geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
"{'location': {'lat': 45.1008702, 'lng': -93.4848693}, 'viewport': {'northeast': {'lat': 45.10222002989271, 'lng': -93.48351947010727}, 'southwest': {'lat': 45.09952037010726, 'lng': -93.48621912989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,6ccf5f7a9d359f106ab14b03b6568da51ba3f2df,Bird watching spot,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116615244750602415425/photos"">Minh Nhat Huynh</a>'], 'photo_reference': 'CmRaAAAAZZoCxqW1bPA7Gvn6zXU0eQEwsFwwUYway4EdIGgkPqoW8gaaWevjefjLLXP9jKjeuwfLG3PBJy_KbiK6xE2hYXxTILdfM-9dxtjPCrSkzHPP0VVisR1Q13K3t4iGDEGvEhBbVZwtr1EH5iepro_O_MQDGhS-uAoar9ldxZcNsvoBIUzT3wJjuw', 'width': 4912}]",ChIJnwAKSilGs1IRMLwnj3mfHpU,"{'compound_code': '4G28+83 Maple Grove, Minnesota, USA', 'global_code': '86Q84G28+83'}",4,ChIJnwAKSilGs1IRMLwnj3mfHpU,GOOGLE,"['park', 'point_of_interest', 'establishment']",1,Maple Grove
"{'location': {'lat': 44.942487, 'lng': -93.098798}, 'viewport': {'northeast': {'lat': 44.94404042989272, 'lng': -93.09664615}, 'southwest': {'lat': 44.94134077010727, 'lng': -93.10264634999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,7bb809b25537d63bb32086705993f1e66f73f283,Science Museum of Minnesota,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113548689243228505774/photos"">mnPatriot1911</a>'], 'photo_reference': 'CmRaAAAAmxCB3ScUQxvCIw8aFNTasQyiY4tRvUvyNq01LX5c4tkqLEd-j4CffDgrH3oSNFL4cJVYY434kklYNqFotCeU33EV-ObtONTgh3a4y_1BpS0PABpRkXRi8puC6vf-y9TVEhAtosoedY_RcOyk6BoIw12lGhTX8K1WkxsTvWDP8T86uY6Zu_qTVg', 'width': 4048}]",ChIJASkitrQq9ocRHP15PiT4PPY,"{'compound_code': 'WWR2+XF St Paul, Minnesota, USA', 'global_code': '86P8WWR2+XF'}",4.6,ChIJASkitrQq9ocRHP15PiT4PPY,GOOGLE,"['museum', 'point_of_interest', 'establishment']",752,"120 W Kellogg Blvd, St Paul"
"{'location': {'lat': 44.9197279, 'lng': -93.2041544}, 'viewport': {'northeast': {'lat': 44.92102672989272, 'lng': -93.20274722010727}, 'southwest': {'lat': 44.91832707010727, 'lng': -93.20544687989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,626415f82d24f458cf545fa955815338adb56bef,Minnehaha Park,{},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115892479741949007179/photos"">Sendhilkumar Alalasundaram</a>'], 'photo_reference': 'CmRaAAAADfgYosqRzXy-_1OAt_bA3C0q9n4pG7vnjJdFZg3P6qQrI6xG1g5g47zYs9lmkyGDQ9z3kvCYo0E17XrIOcmzL9iNnfgEewcZETgxX3ARoH1yJNQvRbTS3b2DLmVzeJ7VEhBtn4kIAq0wlG_er6_gwz1XGhQiLqH4CZu7hyHvZZyiNtanHd6WPA', 'width': 2048}]",ChIJUy4yU9op9ocRMRTZOSGRS30,"{'compound_code': 'WQ9W+V8 Minneapolis, Minnesota, USA', 'global_code': '86P8WQ9W+V8'}",4.3,ChIJUy4yU9op9ocRMRTZOSGRS30,GOOGLE,"['point_of_interest', 'establishment']",23,"5000 W River Pkwy, Minneapolis"
"{'location': {'lat': 45.39968, 'lng': -92.6495726}, 'viewport': {'northeast': {'lat': 45.40103117989272, 'lng': -92.64818877010727}, 'southwest': {'lat': 45.39833152010728, 'lng': -92.65088842989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,368e7ed78b3336f17d59041bb6761ef981674784,Western Terminus of the Ice Age Trail,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103214835788123852387/photos"">Neko Vanevenhoven</a>'], 'photo_reference': 'CmRaAAAAlop4YTQdFITo_r2g6sBPv-m9B1fyjnoJ6PZnIgv_WGTCIeEkaMMNLCYrSlWNowDPYptSFWDeBrCzfQDqMRXvtU6dzQ_qLUQ9jf1tSO0cYuUHAyPbBGCSWzivCQer5OWBEhBFyafdkewumqBRhGeiRSlIGhTh8iuchJAGHSFzHt7puGJrtpJzmw', 'width': 3024}]",ChIJR0GNEpiaslIROZbc86D-8dM,"{'compound_code': '99X2+V5 St Croix Falls, WI, USA', 'global_code': '86Q999X2+V5'}",5,ChIJR0GNEpiaslIROZbc86D-8dM,GOOGLE,"['point_of_interest', 'establishment']",2,"Ice Age National Scenic Trail, Dresser"
"{'location': {'lat': 44.907421, 'lng': -93.5670349}, 'viewport': {'northeast': {'lat': 44.90859082989272, 'lng': -93.56600217010727}, 'southwest': {'lat': 44.90589117010727, 'lng': -93.56870182989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2bfdd484fb79561386aadcd5a9b709f864886d88,Ice Castles,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116150465225903352583/photos"">Jessica Brouillette</a>'], 'photo_reference': 'CmRaAAAA8C5Qlys0bV00MAxIX1mHgdQilSFEulKnppXftKwjSoueLJBaKUTEb3kF5JMNhnZQE61b9ZTQjCPPBZGjDNQ3fxuBqx8GTkX_vFgTF_hUIKM73l_tMmd_uYd8ZC3n-cMOEhDwjQpXQndwTIVFJ5-_hfsHGhTBHFf1I2Akei_-8T20GlTXpsDUGw', 'width': 2400}]",ChIJbXtJ7eDLslIRHmKPsKD_5AI,"{'compound_code': 'WC4M+X5 Excelsior, Minnesota, USA', 'global_code': '86P8WC4M+X5'}",4.3,ChIJbXtJ7eDLslIRHmKPsKD_5AI,GOOGLE,"['museum', 'point_of_interest', 'establishment']",840,"135 Lake St, Excelsior"
"{'location': {'lat': 44.9492706, 'lng': -93.0920428}, 'viewport': {'northeast': {'lat': 44.95060187989272, 'lng': -93.09067557010728}, 'southwest': {'lat': 44.94790222010728, 'lng': -93.09337522989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,30f30d648dbdef808b4dfff3d3a09e593ba05cbb,Explore Minnesota,{'open_now': False},"[{'height': 3793, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108798820553343620559/photos"">Explore Minnesota Tourism</a>'], 'photo_reference': 'CmRaAAAAR0XsjqHIUulyPM5pf8S6-jMyJ0ZgyQHdVwopO7GCH8rnIhZmQ0Hp2kVKy1hGLsmNQXjscXyhu08h8qdQeJMHZwm8UHb49A76R9RPb9Y9o4ec4HuNG1RQTt8W2LyGVWjXEhBmNeAyljACSh71osJVmQ6oGhQnuXkjuZTELQrieceat_sByQ85yA', 'width': 5689}]",ChIJV-Ms_FHV94cRWkQyPyeWxUU,"{'compound_code': 'WWX5+P5 St Paul, Minnesota, USA', 'global_code': '86P8WWX5+P5'}",4.2,ChIJV-Ms_FHV94cRWkQyPyeWxUU,GOOGLE,"['travel_agency', 'local_government_office', 'point_of_interest', 'establishment']",5,"121 7th Pl E # 360, St Paul"
"{'location': {'lat': 44.8810662, 'lng': -93.2901761}, 'viewport': {'northeast': {'lat': 44.88241602989272, 'lng': -93.28882627010726}, 'southwest': {'lat': 44.87971637010727, 'lng': -93.29152592989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,957b30042f66adec8e4787dfd8ebb293601b3458,Wood Lake Nature Center,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115561991660633190908/photos"">Rich Fick</a>'], 'photo_reference': 'CmRaAAAA_KyRGY7g9pvopeUNJVQA2mz3DE3oj3IeNQIAjwCrZBx_049R1GZoDWA8tCdYBcHjd1ZV1rnEWXKrfd7W0ZGc1rNKwqsuO1eWl_k4mWb6WLly5QvEz46xu45yvrkj7zFuEhBtSJlpY4QMJebbw-3ITLSSGhRG7C_DF91cCiX8UwO6Seydg4Mw6Q', 'width': 3264}]",ChIJUbhhDNYl9ocRy3NU6Hw5h_M,"{'compound_code': 'VPJ5+CW Richfield, Minnesota, USA', 'global_code': '86P8VPJ5+CW'}",4.7,ChIJUbhhDNYl9ocRy3NU6Hw5h_M,GOOGLE,"['park', 'point_of_interest', 'establishment']",492,"6710 Lake Shore Dr S, Richfield"
"{'location': {'lat': 45.0135775, 'lng': -93.27144469999999}, 'viewport': {'northeast': {'lat': 45.01491422989272, 'lng': -93.27026827010728}, 'southwest': {'lat': 45.01221457010727, 'lng': -93.27296792989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8f1249f7ca9802558e9f7ec21bc44ca9d794d8b1,Betty Danger's Country Club,{'open_now': True},"[{'height': 513, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106021445374458063850/photos"">Betty Danger&#39;s Country Club</a>'], 'photo_reference': 'CmRaAAAAfGfne1EsZOrF1-_AYPNrYqhfJRls3QtEhx8sAaWyhZwSWYf5a0hGHQgEV_IxCp_18ud_bwlBbTASo0Nl9Ii99veCtVCP7scdbO4ThGpIef9jR5zwvYEoNDuH2ZW15m-eEhBvGUkplugKUko4Ehg3rzONGhSLaKBpuU_3x5wi2Cd-HUIKsVNysw', 'width': 768}]",ChIJjx7rGQwys1IRKIUYf4BZ9lA,"{'compound_code': '2P7H+CC Minneapolis, Minnesota, USA', 'global_code': '86Q82P7H+CC'}",4.2,ChIJjx7rGQwys1IRKIUYf4BZ9lA,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",1458,"2501 Marshall St NE, Minneapolis"
"{'location': {'lat': 44.960487, 'lng': -93.3227354}, 'viewport': {'northeast': {'lat': 44.96193717989271, 'lng': -93.321697}, 'southwest': {'lat': 44.95923752010727, 'lng': -93.3258506}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,4bf45a94106688000cd353b9116fde2f9470d108,Cedar Lake Point Beach,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116474383237945041918/photos"">David Frich</a>'], 'photo_reference': 'CmRaAAAAXV20n1lmjIsXhwVotzZQjCnh0Y90niN9bQ7GRjWQ1bNwJnfz3sRPy4TT6OzoASYBS5OLBkU4EmREQn6zkI_DuobZC15pq_JGfOzPPryLiO_vtnMrfA1J3BNRcWvYIS78EhD6EUOFoyEGTh1GGte1-x-jGhR9idXKFcCL0D8swCPIlyUekqAvMw', 'width': 4032}]",ChIJp0qMD0gzs1IRSkgyTPRkhXw,"{'compound_code': 'XM6G+5W Minneapolis, Minnesota, USA', 'global_code': '86P8XM6G+5W'}",4.5,ChIJp0qMD0gzs1IRSkgyTPRkhXw,GOOGLE,"['park', 'point_of_interest', 'establishment']",454,"Cedar Lake Pkwy, Minneapolis"
"{'location': {'lat': 44.54311879999999, 'lng': -92.80286}, 'viewport': {'northeast': {'lat': 44.54446847989272, 'lng': -92.80151217010729}, 'southwest': {'lat': 44.54176882010728, 'lng': -92.80421182989274}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,0192ea8ea1e36170d93af0fa964010954465dbb9,Miesville Ravine Park Reserve,{'open_now': True},"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102754841482618335150/photos"">Stephen Escallier</a>'], 'photo_reference': 'CmRaAAAALXu_yY6jKg5s5qn3w92h0OrZL8sJhgQxlLmRtrRe6NRqi-1qrcrugOdJNyJPSQlmLJzjPQRA7MxqUbvNZ6T_YPn5Q0oWP7eLWEHkvk2T3OX7AaZ7TLAYeEEjEYc981uREhAUMYed6BDyJWW6MxzV0yJ4GhQRPwwMeSychSg-jrSQTN_CEK4vag', 'width': 4656}]",ChIJV9F8gKy994cRvncaozzAwv4,"{'compound_code': 'G5VW+6V Miesville, Minnesota, USA', 'global_code': '86P9G5VW+6V'}",4.7,ChIJV9F8gKy994cRvncaozzAwv4,GOOGLE,"['park', 'point_of_interest', 'establishment']",54,"27970 Orlando Trail, Cannon Falls"
"{'location': {'lat': 45.0452957, 'lng': -93.5347228}, 'viewport': {'northeast': {'lat': 45.04658032989272, 'lng': -93.53337407010729}, 'southwest': {'lat': 45.04388067010728, 'lng': -93.53607372989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a54bab20db0d85cbb82c8cb7aaff45fef3f6a32b,Medina Entertainment Center,{'open_now': True},"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115139084090604772596/photos"">Medina Entertainment Center</a>'], 'photo_reference': 'CmRaAAAAcd7J4gkd6ZLhWR3mftkJ1a6n0mCeD95CNKCmA2Br_NjR81F5O0Yl-ZwIAWEmWY_SKE--MGXVb1aQ5QgGOt-54XwMdYYsdeMC0z3KS36XcLK3bA6nHsYWav3osQePswEuEhDfs_tiBZk4fJNpAMIGduHnGhR9zyF53qgclW4o59Lzs9oCTAoXWA', 'width': 5616}]",ChIJ5bwCPOlOs1IRyNdC1BVztSY,"{'compound_code': '2FW8+44 Medina, Minnesota, USA', 'global_code': '86Q82FW8+44'}",4.3,ChIJ5bwCPOlOs1IRyNdC1BVztSY,GOOGLE,"['bowling_alley', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",737,"500 Hwy 55, Medina"
"{'location': {'lat': 44.9205311, 'lng': -93.65631069999999}, 'viewport': {'northeast': {'lat': 44.92193782989272, 'lng': -93.65502167010727}, 'southwest': {'lat': 44.91923817010727, 'lng': -93.65772132989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,2663e613dc1e0415086660fe5ea00ee0d51a5ee5,Al & Alma's Supper Club and Charter Cruises,{'open_now': False},"[{'height': 1363, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102846044605348604932/photos"">Al and Alma&#39;s Supper Club and Charter Cruises on Lake Minnetonka</a>'], 'photo_reference': 'CmRaAAAAGI7CAfxxTUmmLUz9jpzSOwUNWyCdrq6JbmBFCx2N8MaPJGu9xfbjVZMXQ_Z8Wgf6JezgNs9HdFooe1finbyedMy3v3izK6j9WWo9p1djDU8c3RllJfj0Z2kc8tBjfTzmEhBpcz3rFGXggU__RN2Ku8YnGhR3ZRcgxPqUxkYCjU6NXBVUVJ0FwQ', 'width': 2048}]",ChIJNf58zCMC9ocR62_vRMafgME,"{'compound_code': 'W8CV+6F Mound, Minnesota, USA', 'global_code': '86P8W8CV+6F'}",4.6,ChIJNf58zCMC9ocR62_vRMafgME,GOOGLE,"['travel_agency', 'restaurant', 'point_of_interest', 'food', 'establishment']",266,"5201 Piper Rd, Mound"
"{'location': {'lat': 32.8725348, 'lng': -116.848172}, 'viewport': {'northeast': {'lat': 32.87381487989272, 'lng': -116.8467825201073}, 'southwest': {'lat': 32.87111522010728, 'lng': -116.8494821798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ecde7052f52c6a9dc20082ff100ee85aa547bab4,Blossom Valley Paragliding Site,{},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110364195142436398595/photos"">Brandon Preddy</a>'], 'photo_reference': 'CmRaAAAA23d_CzC0L3F2EjSRaImEXcUjR7sCPH8UeObqdvKLHdwtIha_k4xNcPRUTLwLqFOrmGWXOusf_BH5PpK5gjJReFSiU74I1pP8WWK1yTL6euMCzIh8mojwLLJgS1PK0o1sEhCLSv6hV3QbeEmhv-KNdQR5GhQ7t6BlVcX85lJzG5KFb2F0CA9FtA', 'width': 4032}]",ChIJrQNLvtXh24ARMMz6s66TGQ8,"{'compound_code': 'V5F2+2P Harbison Canyon, California, USA', 'global_code': '8545V5F2+2P'}",4.8,ChIJrQNLvtXh24ARMMz6s66TGQ8,GOOGLE,"['point_of_interest', 'establishment']",18,"10954 Quail Canyon Rd, El Cajon"
"{'location': {'lat': 32.844357, 'lng': -117.2562851}, 'viewport': {'northeast': {'lat': 32.84572152989273, 'lng': -117.2549418201073}, 'southwest': {'lat': 32.84302187010728, 'lng': -117.2576414798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,76eddbb1e2c07b59a93a7dc6ce7dfef4b8da1534,La Jolla's View Spot,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116851197769663927910/photos"">Ahmad Reza Fattahi</a>'], 'photo_reference': 'CmRaAAAAug2B_pe9GcAz2ZritPdwCALZBZk4MK2NuzUk1zdJJ0F9v_m4j-yxtRzHnmV4emUedXUbKKxkV7AP0U_0L29sPhUBuDPh8gIiTrkAG16ca-KSQ7wsFg9RyrUUPa1rwytSEhAEp9eazpEUGdkUcJF67db_GhTilP2ubOy3FiW1nzW6J0nFB3dNJw', 'width': 3840}]",ChIJj2l2UVsB3IARWHvMlgZj84s,"{'compound_code': 'RPVV+PF San Diego, California, USA', 'global_code': '8544RPVV+PF'}",4.6,ChIJj2l2UVsB3IARWHvMlgZj84s,GOOGLE,"['point_of_interest', 'establishment']",15,"7455-7477 Hillside Dr, La Jolla"
"{'location': {'lat': 32.9155397, 'lng': -117.0983575}, 'viewport': {'northeast': {'lat': 32.91688952989272, 'lng': -117.0970076701073}, 'southwest': {'lat': 32.91418987010728, 'lng': -117.0997073298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a04c9f048c08d40836ed40757067ad7bb5e3561f,Miramar Lake,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110395559468609895631/photos"">Vitad Pradith</a>'], 'photo_reference': 'CmRaAAAAO9IEirm0r9uZ4YnIAsiCfVAIvNGL2ttWHyj7kaaGLUHfy4cqrRym7sl4gyoLllD-G921ecCLoKyiSrJMo9pQCuONtQ6INESzYzQv3AB5DIrUR-vzpVMWON3qiaccjCeKEhD6byRITrkDygATX5wdfHr0GhSqaaPCB1U5drceVvrcdXXqQHUkbw', 'width': 4032}]",ChIJdxuiEUH524AREdiFvjuBnxQ,"{'compound_code': 'WW82+6M San Diego, California, USA', 'global_code': '8544WW82+6M'}",4.7,ChIJdxuiEUH524AREdiFvjuBnxQ,GOOGLE,"['point_of_interest', 'establishment']",620,San Diego
"{'location': {'lat': 32.8475475, 'lng': -117.2785475}, 'viewport': {'northeast': {'lat': 32.84889732989271, 'lng': -117.2771976701073}, 'southwest': {'lat': 32.84619767010727, 'lng': -117.2798973298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,cc4c644c156ea31226ed16fb9ef1c3870f36397e,Children's Pool La Jolla,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106588109150215546500/photos"">Devon McDonough</a>'], 'photo_reference': 'CmRaAAAAm41hG7kP0IqavPAtdS6G7psYIVOaXUZCe5iD9CHDE_RTDVLB-MeJOwTqP3W9WcZ2vMk0q87NaWS9AjqhOpRVujytlq3iwi4WocX3sN2AgLFU0PZsymXZQeH53Dl_HBJaEhAcR9chF8EQM4iPIw8cE9fjGhTdIYejj-YvqWdy9UuGR4R3X4hlBA', 'width': 4032}]",ChIJqcB7aPoD3IARFq5h1M8KDOM,"{'compound_code': 'RPXC+2H San Diego, California, USA', 'global_code': '8544RPXC+2H'}",4.7,ChIJqcB7aPoD3IARFq5h1M8KDOM,GOOGLE,"['point_of_interest', 'establishment']",3578,"834 Coast Blvd S, La Jolla"
"{'location': {'lat': 32.7591445, 'lng': -117.0240218}, 'viewport': {'northeast': {'lat': 32.76046987989272, 'lng': -117.0226575701073}, 'southwest': {'lat': 32.75777022010728, 'lng': -117.0253572298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,62d23ba2b6c5b138851e4e2d52cab07447a943fe,Secret Stairs La Mesa,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106453850013150918823/photos"">HOUSTON LEAR</a>'], 'photo_reference': 'CmRaAAAAp4ZDJEo54R4qbroVwdV7LfBrzoT7PI0Lz5SFIpOeJBWfooV4CBKQDh-0vBgZ8SpWNG2Kcdg-akQyhUseIp8hWa9MGoxX-nvRklTOoAQciQN-2OIwxeXleVWhbn_JRtbzEhC2ijydTtSwJn0Moqps0lkaGhSsDo6AqpxTwJo4OPFyfRWhMz1OYw', 'width': 2560}]",ChIJlTCutyVX2YARqF22jpa9Nwk,"{'compound_code': 'QX5G+M9 La Mesa, California, USA', 'global_code': '8544QX5G+M9'}",4.7,ChIJlTCutyVX2YARqF22jpa9Nwk,GOOGLE,"['point_of_interest', 'establishment']",199,"8019 Windsor Dr, La Mesa"
"{'location': {'lat': 32.8396105, 'lng': -117.2723425}, 'viewport': {'northeast': {'lat': 32.84097512989272, 'lng': -117.2709328201073}, 'southwest': {'lat': 32.83827547010728, 'lng': -117.2736324798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d03041cc572993036edc8e60ee7a425e62ac4ab3,We Love Tourists,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103395192882456469624/photos"">We Love Tourists</a>'], 'photo_reference': 'CmRaAAAAb_8JTpuLfiZfCKit1wvMBjgRLo0llMr0y5Lz5xryqDv-k5lFImOGOltrJ7WBWx6pqWlS3uRzPi8CcdHQisj12SvslXIEAjXiASG9acREWihCuy2FL7SuaEy8re_k2pTTEhA4l_ekDdmzzMq_4DOPU82AGhS9D2hkuj-21n6PZ5xhy9-LUxOsaQ', 'width': 2048}]",ChIJVZeD-OMD3IARWu5B-1S09l0,"{'compound_code': 'RPQH+R3 San Diego, California, USA', 'global_code': '8544RPQH+R3'}",4.2,ChIJVZeD-OMD3IARWu5B-1S09l0,GOOGLE,"['travel_agency', 'point_of_interest', 'establishment']",5,"7430 1/2 Girard Ave, La Jolla"
"{'location': {'lat': 32.6998823, 'lng': -117.1716665}, 'viewport': {'northeast': {'lat': 32.70081072989272, 'lng': -117.1698233201073}, 'southwest': {'lat': 32.69811107010727, 'lng': -117.1725229798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,372414605adde5e2366deda96e238b38d483fb85,San Diego Skyline Viewpoint,{'open_now': True},"[{'height': 3375, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111479825330653512832/photos"">Rick Schwartz</a>'], 'photo_reference': 'CmRaAAAAeloFG7xZp3OUgKg5Ns2vktt-E1Km6qiLhD-oMHvshuGPhFS291gYfqkpz1DMCiJd7xcHLMUaG7Y5QXbx4YkhCJhVhcmPiwfItxicocL1zJk9g7cZIE3GMSWO-r6E820AEhBP4nTAPtfcNG6PCZYBf6gsGhSEXddKu8q6YB0HpFcDneUV9oIPhw', 'width': 5062}]",ChIJhXGpEE1T2YARC3UBStoHsy8,"{'compound_code': 'MRXH+X8 Coronado, California, USA', 'global_code': '8544MRXH+X8'}",4.8,ChIJhXGpEE1T2YARC3UBStoHsy8,GOOGLE,"['point_of_interest', 'establishment']",164,Coronado
"{'location': {'lat': 32.7243325, 'lng': -117.2576759}, 'viewport': {'northeast': {'lat': 32.72568987989272, 'lng': -117.2561271201073}, 'southwest': {'lat': 32.72299022010728, 'lng': -117.2588267798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,65dbcd7d57a2c42afc912f7373a091747fc353e7,Sunset Cliffs Cave,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114244583335579671888/photos"">B B</a>'], 'photo_reference': 'CmRaAAAApaXJbrMh3qWimRPljahJ3pmZJYJhPdqvkZ010hcdICUoJJjaVcSwsiZaHXE2-m3ckrrsaBLyHTcbkCED33y2LOIEkUZ73iaUSlruhv7ffwtax-gYrDsrD-qAyzv2fHxhEhDUaebusVcpd_fAKKiO6rwGGhRn8hQSvcAmTSNB9dF97u800Jc_RA', 'width': 4032}]",ChIJHeXsodqr3oARikV0mlPJ8Ps,"{'compound_code': 'PPFR+PW San Diego, California, USA', 'global_code': '8544PPFR+PW'}",4.8,ChIJHeXsodqr3oARikV0mlPJ8Ps,GOOGLE,"['point_of_interest', 'establishment']",167,"800-898 Sunset Cliffs Blvd, San Diego"
"{'location': {'lat': 33.1290318, 'lng': -117.3119816}, 'viewport': {'northeast': {'lat': 33.13105537989273, 'lng': -117.3102820701073}, 'southwest': {'lat': 33.12835572010729, 'lng': -117.3129817298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,834fb25ecb31cd0d36953f60825da5a9aff539e1,Pirate Shores,{},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108121971546726099357/photos"">Janet Montilla</a>'], 'photo_reference': 'CmRaAAAAnxO8G8KeX3oQwXhVGVywGXvkD1Z4bFaoLUcml5uHJL9MZVGbamefVstWbhgvQ55USW_BmNrzPja-jKav4DVA_ZTHpwA6bgVUai6VKYJYzJcn5-Wv2UEi_VbTe39d1SkIEhA_QCC2inkf3gPQETSTPtBnGhSTaXTv0pvF6mOVv9EYTvnH7uxY0w', 'width': 3024}]",ChIJ1Tlx5gJz3IAR7hu9fzx6Oxw,"{'compound_code': '4MHQ+J6 Carlsbad, California, USA', 'global_code': '85544MHQ+J6'}",4.5,ChIJ1Tlx5gJz3IAR7hu9fzx6Oxw,GOOGLE,"['point_of_interest', 'establishment']",169,"1 Legoland Dr, Carlsbad"
"{'location': {'lat': 33.12746, 'lng': -117.316683}, 'viewport': {'northeast': {'lat': 33.12882677989271, 'lng': -117.3152840701072}, 'southwest': {'lat': 33.12612712010727, 'lng': -117.3179837298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2a498f9e0f3ba7bf9846b4720bc5b00792c27872,Museum of Making Music,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114826147003201241564/photos"">Deven Landeros</a>'], 'photo_reference': 'CmRaAAAAw2GLqenGUo9IoJus1IEC00pRWayOamUg9rI1Vtbne2ncJUJpT8TWNA_z9VKR08KwWgR7DoLdbiUKuERf0oqtFTjHZGVc7KOoqpkeGm5E941g8zeDbvxZQCo3ywOOYhFSEhC5ruofFz84hT7MlZfQqhIfGhQbNPSyyIBC_sWYllp6ifwqCD688Q', 'width': 3264}]",ChIJ6zl6O_1y3IARXI1YnTlteP4,"{'compound_code': '4MGM+X8 Carlsbad, California, USA', 'global_code': '85544MGM+X8'}",4.7,ChIJ6zl6O_1y3IARXI1YnTlteP4,GOOGLE,"['museum', 'store', 'point_of_interest', 'establishment']",329,"5790 Armada Dr, Carlsbad"
